ID,Name,Mmax,NMmin_Mmax,Beta,b,a
M01,1976 Earthquake,7.5,0.2714106531594295,1.05,0.4560092059984144,1.4856683171756626
M02,Motagua GAP,7.3,0.33991367433714337,1.05,0.4560092059984144,1.583410063096107
P01,1816 Earthquake,7.7,0.06260032961972109,1.05,0.4560092059984144,0.848618046970852
P02,1785 Earthquake,7.4,0.08664980195504812,1.05,0.4560092059984144,0.9898090014296665
Z,Zone,5.0,2.122683514286486,2.620000000000001,1.13785154258652,5.4472171886338785
