ID,Name,Mmax,NMmin_Mmax,Beta,b,a
M01,1976 Earthquake,7.5,0.281703892943253,1.07,0.4646950956364794,1.5409207790257955
M02,Motagua GAP,7.3,0.3515446519521655,1.07,0.4646950956364794,1.637108425765013
P01,1816 Earthquake,7.7,0.06521122326302393,1.07,0.4646950956364794,0.905450277349694
P02,1785 Earthquake,7.4,0.08977450849773037,1.07,0.4646950956364794,1.0442809664701729
Z,Zone,5.0,2.0987095257326116,2.8100000000000014,1.2203674941481382,5.813606057389031
