m,Zone,ES638,ES639,ES640,ES641,ES643,ES644,ES646,ES648,ES651,ES653,ES655,ES656,ES658,ES660,ES662,ES664,ES666,ES673,ES675
5.0,,0.0003185448682643991,0.00025892212890093016,0.00049799823217701,0.0042894580325673745,0.0003830666946968268,0.0005745527031073513,0.003648486645163257,0.0005297109072699088,0.0012350969280000132,0.0026908800307887276,0.0002811370515729598,0.001709539840829524,0.0008869495835033074,0.0008325612296199348,0.002548717626506091,0.002656762599293139,0.0032011482961451098,0.003607864421912715,0.00046610916344497693
5.1,,0.00027133975105673086,0.00021458747885336055,0.0004127271221270697,0.003627603201322394,0.00032630009751369863,0.0004815795625611935,0.0031078179454791938,0.0004439939898068364,0.0010582763186039862,0.002316895509931209,0.00023947539322251188,0.001471944172890337,0.000769423581877112,0.0007133689778674467,0.002183834681952935,0.002263057340200763,0.002707217489677428,0.003129801307838064,0.00039937941579766333
5.2,,0.00022947256788762073,0.00017526617167146742,0.0003370984319622191,0.00304059062535123,0.0002759526423490911,0.0003991197841450289,0.002628287826236102,0.000367969903936439,0.0009014505064978667,0.0019852009953667993,0.00020252481700397125,0.001261215719319607,0.0006651873691891845,0.0006076549338898275,0.0018602125414192044,0.0019138720998687082,0.00226914016309705,0.002705797361924606,0.0003401954388722817
5.3,,0.00019233970750715665,0.00014039130073341353,0.00027002180105286375,0.002519957175112427,0.0002312984554269003,0.00032598452146056454,0.002202982763457992,0.00030054258849524385,0.0007623584887361856,0.0016910143516526497,0.0001697525958072728,0.001074316347249925,0.000572738141910266,0.0005138949878380615,0.0015731854512056895,0.0016041725740182189,0.0018806004292905001,0.0023297395970452465,0.00028770396021096455
5.4,,0.00015940581476195793,0.00010946006497058001,0.00021053016627322222,0.002058196728057062,0.00019169374446062089,0.000261119362341035,0.0018257710114408098,0.00024073992443747317,0.0006389949355991236,0.0014300942051333392,0.00014068624307130552,0.0009085514745517191,0.0004907430328778831,0.0004307373755392514,0.0013186152590038613,0.001329493735299804,0.0015359965989008232,0.001996206279987564,0.00024114819503273934
5.5,,0.00013019607222559048,8.202651983960655e-05,0.0001577658195734453,0.0016486519506960116,0.00015656751691435182,0.0002035891270870143,0.0014912141996068886,0.00018769971951450607,0.000529581279175821,0.0011986787948341296,0.00011490670080894666,0.0007615312212658633,0.00041801989496621187,0.00035698318972283516,0.0010928317529610469,0.0010858754597067076,0.0012303604191572083,0.001700388764763045,0.0001998569354491667
5.6,,0.00010428935461883972,5.769514801134371e-05,0.00011096804215538366,0.0012854183179037172,0.00012541334783878862,0.00015256438571107747,0.0011944889259484473,0.00014065727780066055,0.0004325400712380445,0.0009934317380684739,9.20422979272469e-05,0.0006311359540153049,0.0003535202577301502,0.00029156909502882084,0.0008925797471780228,0.0008698054323253977,0.0009592854451424372,0.0014380221649715297,0.0001632348734667029
5.7,,8.131215732515206e-05,3.611515708349311e-05,6.946213697036376e-05,0.0009632589856772133,9.778207859672969e-05,0.00010730949980655115,0.0009313172166502823,9.893437485157491e-05,0.0003464722407143106,0.000811393928846966,7.176339173813256e-05,0.0005154857266395881,0.0002963142113046437,0.00023355199759534775,0.000714972150755455,0.0006781685092788765,0.0007188635108061626,0.0012053238657044412,0.0001307540182597331
5.8,,6.093321146689848e-05,1.6975422105411695e-05,3.264970141732522e-05,0.0006775292900463767,7.32753412135136e-05,6.717201663652385e-05,0.0006979048493079546,6.192947954686456e-05,0.0002701369228789027,0.0006499408755931928,5.3777615404737115e-05,0.0004129131764690797,0.0002455769996260718,0.0001820954482025903,0.0005574483437720677,0.0005082018057993248,0.0005056283838082517,0.0009989389884951369,0.00010194608397462087
5.9,,4.285870790646074e-05,,,0.00042410978361441266,5.153981499107873e-05,3.1573262534635386e-05,0.0004908866505295101,2.9109081642537906e-05,0.00020243356944737924,0.0005067448630920367,3.7825662804424787e-05,0.00032193948547665907,0.00020057712968630164,0.00013645758294320747,0.00041773726008901137,0.0003574548629218641,0.0003165057918478245,0.0008158920230688422,7.639573831754973e-05
6.0,,2.6828061315191603e-05,,,0.00019934684429713008,3.2262132581599694e-05,,0.000307277979260534,,0.00014238608165467677,0.00037974139314835654,2.367755003766448e-05,0.00024125305973189015,0.00016066582538710566,9.598042755651715e-05,0.00029382464473460857,0.00022375431851121114,0.00014876909999320275,0.0006535439285532036,5.3734614589106045e-05
6.1,,1.2610153239604765e-05,,,,1.516436208008988e-05,,0.00014443169635359673,,8.912873755780491e-05,0.0002670994201213134,1.1129299683845839e-05,0.0001696906197731932,0.00012526767394811138,6.0080411223885524e-05,0.0001839240138097165,0.00010517257327319308,,0.0005095540856651952,3.363600083537322e-05
6.2,,,,,,,,,,4.1893710673011006e-05,0.00016719495221148524,,0.00010622042927247982,9.387233001485828e-05,2.8239953059994546e-05,8.64508982343193e-05,,,0.00038184655132812674,1.5810129547502892e-05
6.3,,,,,,,,,,,7.858763790290575e-05,,4.9927420195066315e-05,6.602715786269226e-05,,,,,0.00026858012920182343,
6.4,,,,,,,,,,,,,,4.133070561702872e-05,,,,,0.00016812182462417255,
6.5,,,,,,,,,,,,,,1.942691740594022e-05,,,,,7.902330125629651e-05,
