ID,Name,Mmax,NMmin_Mmax,Beta,b,a
M01,1976 Earthquake,7.5,0.327347559349394,1.15,0.4994386541887395,1.7624830510898029
M02,Motagua GAP,7.3,0.402642285155674,1.15,0.4994386541887395,1.852393326039929
P01,1816 Earthquake,7.7,0.076898207075215,1.15,0.4994386541887395,1.1333901579496153
P02,1785 Earthquake,7.4,0.10356596992487499,1.15,0.4994386541887395,1.2626910206710904
Z,Zone,5.9,1.8357006358052688,1.6700000000000006,0.7252717847784308,3.527524889839619
