ID,Name,Mmax,NMmin_Mmax,Beta,b,a
M01,1976 Earthquake,7.5,0.31522868447258773,1.13,0.49075276455067446,1.7070131700485787
M02,Motagua GAP,7.3,0.3891473017909437,1.13,0.49075276455067446,1.7985014640297101
P01,1816 Earthquake,7.7,0.07377855351912865,1.13,0.49075276455067446,1.0763175768009325
P02,1785 Earthquake,7.4,0.09991393218307223,1.13,0.49075276455067446,1.208013491750576
Z,Zone,5.8,1.8677518396712367,1.3600000000000003,0.5906404953884226,2.929201402094398
