m,Zone,ES638,ES639,ES640,ES641,ES643,ES644,ES646,ES648,ES651,ES653,ES655,ES656,ES658,ES660,ES662,ES664,ES666,ES673,ES675
5.5,,0.0001246081451362154,7.078684620412092e-05,0.00013614797785216058,0.0015215508628678165,0.0001498477453104437,0.00018151613625871544,0.001427212297862834,0.000167349447146831,0.0005265338725697515,0.001240097643356301,0.00010997498316781473,0.0007878449814111572,0.00047038593615047206,0.00035492897637845456,0.0010865431947467555,0.0010392704216801451,0.001135507076928355,0.001913399267748871,0.00019870688470284038
5.6,,9.595345290080827e-05,4.806740448133741e-05,9.245050841599704e-05,0.0011420186796372506,0.00011538899448523381,0.00013112923703433423,0.001099012812145894,0.00012089506627225786,0.00041286729053890704,0.0009854153203304248,8.468530974539947e-05,0.0006260430530508904,0.0003804870960447654,0.0002783079540465991,0.0008519834491923477,0.0008002814370511519,0.0008522687767849728,0.0015477157691361342,0.00015581062752581157
5.7,,7.201904205941501e-05,2.9090531590402087e-05,5.59513138819154e-05,0.0008250067527128768,8.660662639849264e-05,8.904256106682717e-05,0.0008248775583260369,8.209310573817367e-05,0.0003179249805356075,0.0007726867625338888,6.356159887933681e-05,0.0004908947221426599,0.00030539727286404413,0.00021430869652492278,0.0006560626809345444,0.000600661057335129,0.0006156882619444427,0.0012422712359402622,0.00011998066172480269
5.8,,5.202734165592002e-05,1.3239714958865553e-05,2.5464623947091587e-05,0.0005602161334908576,6.256557172176303e-05,5.388881433384952e-05,0.0005959005469126399,4.968298395969703e-05,0.0002386224971872762,0.0005950009350899594,4.591759243844989e-05,0.00037800934721306055,0.00024267698038104747,0.0001608520231646273,0.000492415899411989,0.0004339241005677265,0.0004180796052978034,0.0009871425161233262,9.005295861533507e-05
5.9,,3.532886983342194e-05,,,0.00033904441699356,4.2484794899381136e-05,2.4525936868296937e-05,0.00040464287018105035,2.261177468992375e-05,0.0001723834951554766,0.0004465852564360816,3.118007944842842e-05,0.0002837195562303734,0.00019028858841899795,0.00011620125630562991,0.00035572661761286954,0.00029465368743854595,0.0002530229808838675,0.0007740410963847469,6.505523971203624e-05
6.0,,2.1381133743998787e-05,,,0.00015430627059666803,2.571192019764763e-05,,0.0002448910301034267,,0.00011705602992470358,0.0003226180611501096,1.8870273857576807e-05,0.00020496210258233948,0.00014653012518936023,7.890580083163972e-05,0.00024155413230686403,0.00017832526002080004,0.00011515609931480815,0.0005960438284676613,4.417538975887825e-05
6.1,,9.731005271877692e-06,,,,1.1702037599555918e-05,,0.00011145507686845042,,7.084264634454609e-05,0.00021907195573553343,8.588259939274535e-06,0.00013917834762353288,0.00010997998435650844,4.77540178532003e-05,0.00014618925636796662,8.11595898584387e-05,,0.0004473680128639287,2.6735073074268368e-05
6.2,,,,,,,,,,3.224198367151801e-05,0.00013258297837508715,,8.423113671166356e-05,7.945074049594076e-05,2.1733861498961328e-05,6.653381628127461e-05,,,0.0003231835329328565,1.2167696070034842e-05
6.3,,,,,,,,,,,6.03413119704817e-05,,3.833536823684621e-05,5.3950572522297844e-05,,,,,0.00021945593612682983,
6.4,,,,,,,,,,,,,,3.2651041827930174e-05,,,,,0.00013281536441347674,
6.5,,,,,,,,,,,,,,1.4860178321884814e-05,,,,,6.044707576167084e-05,
